,Date,Average_views_per_viewer,Unique_viewers,Click_rate,Impressions,Comments,Shares,Dislikes,Subscribers_lost,Subscribers_gained,Likes,Average_viewed,Videos_published,Subscribers,Views,Watch_hours,Average_view_sec,Revenue
0,2018-08-21,1.1538,13.0,7.38,122.0,2.0,1.0,0.0,0.0,5.0,5.0,53.59,1.0,5.0,15.0,0.4666,111,0.0
1,2018-08-22,1.1935,31.0,23.14,121.0,3.0,0.0,0.0,2.0,6.0,4.0,44.58,0.0,4.0,37.0,0.9575,93,0.0
2,2018-08-23,1.3684,19.0,20.65,92.0,1.0,0.0,0.0,0.0,2.0,5.0,38.75,0.0,2.0,26.0,0.5849,80,0.0
3,2018-08-24,1.0,8.0,13.64,44.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,0.0,0.0,8.0,0.1152,51,0.0
4,2018-08-25,1.0625,16.0,13.89,72.0,0.0,0.0,0.0,0.0,1.0,0.0,45.5,0.0,1.0,17.0,0.4491,95,0.0
5,2018-08-26,1.1333,15.0,11.02,118.0,0.0,0.0,1.0,0.0,0.0,0.0,62.19,0.0,0.0,17.0,0.6138,129,0.0
6,2018-08-27,1.0517,58.0,10.55,455.0,1.0,0.0,0.0,0.0,3.0,0.0,38.76,0.0,3.0,61.0,1.3728,81,0.0
7,2018-08-28,1.0896,67.0,10.66,572.0,1.0,0.0,0.0,0.0,1.0,6.0,37.53,0.0,1.0,73.0,1.5907,78,0.0
8,2018-08-29,1.0755,53.0,7.75,529.0,0.0,0.0,1.0,0.0,0.0,2.0,31.12,0.0,0.0,57.0,1.0298,65,0.0
9,2018-08-30,1.0698,43.0,6.52,598.0,0.0,0.0,0.0,0.0,2.0,2.0,39.47,0.0,2.0,46.0,1.054,82,0.0
10,2018-08-31,1.1231,65.0,9.78,542.0,0.0,2.0,0.0,0.0,2.0,2.0,42.81,0.0,2.0,73.0,1.8142,89,0.0
11,2018-09-01,1.0859999999999999,93.0,12.89,675.0,0.0,0.0,0.0,0.0,2.0,2.0,41.57,0.0,2.0,101.0,2.4374,86,0.0
12,2018-09-02,1.1681,119.0,13.24,846.0,0.0,2.0,0.0,0.0,1.0,9.0,43.36,1.0,1.0,139.0,3.8101,98,0.0
13,2018-09-03,1.2857,84.0,10.66,647.0,0.0,7.0,1.0,0.0,3.0,13.0,35.76,0.0,3.0,108.0,3.4108,113,0.0
14,2018-09-04,1.4138,58.0,9.2,641.0,0.0,1.0,0.0,0.0,3.0,3.0,28.65,0.0,3.0,82.0,1.7977,78,0.0
15,2018-09-05,1.2525,99.0,13.85,722.0,1.0,2.0,1.0,1.0,4.0,5.0,40.2,0.0,3.0,124.0,3.4067,98,0.0
16,2018-09-06,1.4215,223.0,14.9,1738.0,2.0,0.0,0.0,0.0,14.0,16.0,40.46,0.0,14.0,317.0,10.7995,122,0.0
17,2018-09-07,1.5297,202.0,10.92,2171.0,4.0,2.0,0.0,2.0,14.0,16.0,43.47,1.0,12.0,309.0,10.6117,123,0.0
18,2018-09-08,1.5778,225.0,10.37,2489.0,3.0,2.0,0.0,1.0,8.0,24.0,35.78,1.0,7.0,355.0,9.0243,91,0.0
19,2018-09-09,1.4955,220.0,8.83,2878.0,3.0,2.0,0.0,0.0,6.0,14.0,31.37,0.0,6.0,329.0,7.8816,86,0.0
20,2018-09-10,1.4641,153.0,6.78,2609.0,2.0,8.0,0.0,0.0,6.0,9.0,35.72,0.0,6.0,224.0,6.1752,99,0.0
21,2018-09-11,1.4312,160.0,9.29,1863.0,0.0,3.0,0.0,0.0,3.0,4.0,33.89,0.0,3.0,229.0,6.0212,94,0.0
22,2018-09-12,1.52,150.0,9.42,2007.0,1.0,0.0,0.0,1.0,2.0,3.0,34.11,0.0,1.0,228.0,6.0814,96,0.0
23,2018-09-13,1.4675,154.0,10.05,1562.0,5.0,3.0,0.0,1.0,8.0,7.0,34.47,0.0,7.0,226.0,5.8364,92,0.0
24,2018-09-14,1.3107,103.0,10.59,916.0,2.0,3.0,0.0,0.0,0.0,4.0,28.08,0.0,0.0,135.0,3.0896,82,0.0
25,2018-09-15,1.0,14.0,7.36,163.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95,0.0,0.0,14.0,0.8682,223,0.0
26,2018-09-16,1.0769,26.0,14.38,160.0,0.0,0.0,0.0,0.0,1.0,0.0,26.69,0.0,1.0,28.0,1.0295,132,0.0
27,2018-09-17,1.1333,15.0,13.56,118.0,0.0,0.0,0.0,0.0,0.0,1.0,22.75,0.0,0.0,17.0,0.5329999999999999,112,0.0
28,2018-09-18,1.1667,12.0,10.19,108.0,0.0,0.0,0.0,0.0,0.0,0.0,30.39,0.0,0.0,14.0,0.5863,150,0.0
29,2018-09-19,1.0833,12.0,7.55,106.0,0.0,0.0,0.0,0.0,1.0,2.0,28.25,0.0,1.0,13.0,0.506,140,0.0
30,2018-09-20,1.4444,18.0,12.67,150.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,26.0,0.9742,134,0.0
31,2018-09-21,1.1452,62.0,9.44,593.0,0.0,0.0,0.0,0.0,0.0,1.0,35.51,0.0,0.0,71.0,2.2846,115,0.0
32,2018-09-22,1.3448,29.0,9.49,295.0,0.0,0.0,0.0,0.0,3.0,3.0,29.69,0.0,3.0,39.0,1.4296,131,0.0
33,2018-09-23,1.25,24.0,11.24,178.0,0.0,0.0,0.0,0.0,2.0,0.0,25.05,0.0,2.0,30.0,1.0355,124,0.0
34,2018-09-24,1.1667,18.0,8.63,197.0,0.0,0.0,1.0,0.0,0.0,0.0,35.59,0.0,0.0,21.0,1.0297,176,0.0
35,2018-09-25,1.0952,21.0,12.03,158.0,0.0,0.0,0.0,0.0,0.0,1.0,33.28,0.0,0.0,23.0,1.0548,165,0.0
36,2018-09-26,1.1034,29.0,9.54,241.0,0.0,0.0,0.0,0.0,1.0,0.0,28.27,0.0,1.0,32.0,1.2462,140,0.0
37,2018-09-27,1.0,24.0,7.73,233.0,0.0,0.0,0.0,0.0,0.0,2.0,35.09,0.0,0.0,24.0,1.1602,174,0.0
38,2018-09-28,1.1,30.0,9.96,241.0,0.0,0.0,1.0,0.0,0.0,1.0,35.98,0.0,0.0,33.0,1.636,178,0.0
39,2018-09-29,1.1613,31.0,10.32,252.0,0.0,0.0,0.0,1.0,1.0,2.0,24.58,0.0,0.0,36.0,1.2192,121,0.0
40,2018-09-30,1.1154,26.0,9.8,245.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,0.0,29.0,1.3214,164,0.0
41,2018-10-01,1.1429,21.0,8.48,224.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,0.0,0.0,24.0,0.7874,118,0.0
42,2018-10-02,1.1923,26.0,10.4,173.0,0.0,0.0,0.0,0.0,3.0,0.0,36.33,0.0,3.0,31.0,1.5518,180,0.0
43,2018-10-03,1.0,22.0,7.77,193.0,0.0,0.0,0.0,0.0,1.0,0.0,23.73,0.0,1.0,22.0,0.7194,117,0.0
44,2018-10-04,1.1579,19.0,9.57,188.0,0.0,0.0,0.0,1.0,0.0,0.0,32.05,0.0,-1.0,22.0,0.9714,158,0.0
45,2018-10-05,1.0435,23.0,12.12,165.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78,0.0,0.0,24.0,1.6131,241,0.0
46,2018-10-06,1.1667,18.0,8.12,197.0,0.0,0.0,0.0,0.0,0.0,0.0,36.22,0.0,0.0,21.0,1.0479,179,0.0
47,2018-10-07,1.0909,22.0,9.3,215.0,0.0,0.0,0.0,0.0,0.0,2.0,33.46,0.0,0.0,24.0,1.1064,165,0.0
48,2018-10-08,1.1154,26.0,9.77,215.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,1.0,29.0,0.9588,119,0.0
49,2018-10-09,1.1818,11.0,9.77,133.0,0.0,0.0,0.0,0.0,0.0,0.0,36.59,0.0,0.0,13.0,0.6554,181,0.0
50,2018-10-10,1.1053,19.0,9.71,175.0,0.0,0.0,0.0,0.0,0.0,0.0,33.46,0.0,0.0,21.0,0.968,165,0.0
51,2018-10-11,1.1111,18.0,8.38,191.0,0.0,0.0,0.0,0.0,0.0,1.0,35.42,0.0,0.0,20.0,0.9761,175,0.0
52,2018-10-12,1.0417,24.0,9.89,182.0,0.0,0.0,0.0,0.0,1.0,1.0,34.07,0.0,1.0,25.0,1.1462,165,0.0
53,2018-10-13,1.0,29.0,10.43,211.0,0.0,0.0,1.0,1.0,0.0,0.0,48.36,0.0,-1.0,29.0,1.9322,239,0.0
54,2018-10-14,1.0455,22.0,8.84,215.0,0.0,0.0,0.0,0.0,1.0,0.0,36.99,0.0,1.0,23.0,1.1721,183,0.0
55,2018-10-15,1.0909,22.0,9.31,204.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,24.0,0.8365,125,0.0
56,2018-10-16,1.0476,21.0,10.37,164.0,0.0,0.0,0.0,0.0,0.0,1.0,59.7,0.0,0.0,22.0,1.8095,296,0.0
57,2018-10-17,1.2,15.0,8.18,159.0,1.0,0.0,0.0,0.0,1.0,1.0,41.86,0.0,1.0,18.0,1.0381,207,0.0
58,2018-10-18,1.0909,22.0,9.48,211.0,0.0,0.0,0.0,0.0,0.0,0.0,36.71,0.0,0.0,24.0,1.2139,182,0.0
59,2018-10-19,1.0556,18.0,7.62,223.0,0.0,0.0,0.0,0.0,0.0,0.0,50.78,0.0,0.0,19.0,1.3293,251,0.0
60,2018-10-20,1.1563,32.0,10.08,238.0,1.0,0.0,0.0,0.0,0.0,0.0,31.79,0.0,0.0,37.0,1.6208,157,0.0
61,2018-10-21,1.125,32.0,8.28,290.0,0.0,0.0,0.0,1.0,1.0,1.0,23.39,0.0,0.0,36.0,1.1601,116,0.0
62,2018-10-22,1.0938,32.0,9.15,284.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04,0.0,0.0,35.0,1.4484,148,0.0
63,2018-10-23,1.0,26.0,8.03,249.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26,0.0,0.0,26.0,1.4422,199,0.0
64,2018-10-24,1.0556,18.0,7.25,193.0,0.0,0.0,0.0,0.0,0.0,0.0,28.42,0.0,0.0,19.0,0.7440000000000001,140,0.0
65,2018-10-25,1.1429,35.0,10.99,273.0,0.0,0.0,0.0,0.0,2.0,2.0,31.25,0.0,2.0,40.0,1.7221,154,0.0
66,2018-10-26,1.3103,29.0,8.09,309.0,0.0,0.0,0.0,0.0,1.0,2.0,28.33,0.0,1.0,38.0,1.4833,140,0.0
67,2018-10-27,1.0435,46.0,11.66,343.0,0.0,0.0,0.0,1.0,1.0,1.0,31.63,0.0,0.0,48.0,2.0915,156,0.0
68,2018-10-28,1.0541,37.0,8.82,306.0,0.0,0.0,1.0,0.0,0.0,1.0,28.21,0.0,0.0,39.0,1.5157,139,0.0
69,2018-10-29,1.0909,22.0,7.02,285.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,0.0,0.0,24.0,1.579,236,0.0
70,2018-10-30,1.125,24.0,9.33,225.0,0.0,0.0,0.0,0.0,0.0,1.0,30.94,0.0,0.0,27.0,1.1509,153,0.0
71,2018-10-31,1.0286,35.0,8.38,358.0,0.0,0.0,0.0,0.0,0.0,1.0,28.23,0.0,0.0,36.0,1.4001,140,0.0
72,2018-11-01,1.1034,29.0,6.74,356.0,0.0,0.0,0.0,0.0,0.0,1.0,23.36,0.0,0.0,32.0,1.0301,115,0.0
73,2018-11-02,1.0938,32.0,7.08,367.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,0.0,0.0,35.0,1.9001,195,0.0
74,2018-11-03,1.0286,35.0,9.35,321.0,0.0,0.0,0.0,1.0,1.0,1.0,33.39,0.0,0.0,36.0,1.6561,165,0.0
75,2018-11-04,1.1176,34.0,7.42,364.0,0.0,0.0,0.0,1.0,1.0,1.0,30.11,0.0,0.0,38.0,1.5766,149,0.0
76,2018-11-05,1.3333,24.0,7.5,320.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31,0.0,0.0,32.0,1.072,120,0.0
77,2018-11-06,1.1053,19.0,5.99,317.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,0.0,0.0,21.0,0.5625,96,0.0
78,2018-11-07,1.0,25.0,7.12,267.0,0.0,0.0,0.0,0.0,0.0,2.0,32.62,0.0,0.0,25.0,1.1236,161,0.0
79,2018-11-08,1.2174,23.0,8.3,229.0,0.0,0.0,0.0,0.0,0.0,2.0,27.1,0.0,0.0,28.0,1.0456,134,0.0
80,2018-11-09,1.3125,16.0,5.68,229.0,0.0,0.0,0.0,0.0,0.0,-1.0,26.53,0.0,0.0,21.0,0.7675,131,0.0
81,2018-11-10,1.12,25.0,6.67,300.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0.0,0.0,28.0,1.3827,177,0.0
82,2018-11-11,1.122,41.0,12.26,310.0,0.0,0.0,0.0,1.0,1.0,0.0,25.33,0.0,0.0,46.0,1.6053,125,0.0
83,2018-11-12,1.0968,31.0,10.66,272.0,3.0,1.0,0.0,0.0,0.0,1.0,30.21,0.0,0.0,34.0,1.4151,149,0.0
84,2018-11-13,1.08,25.0,8.05,261.0,0.0,0.0,0.0,0.0,0.0,0.0,33.46,0.0,0.0,27.0,1.2448,165,0.0
85,2018-11-14,1.1143,35.0,9.15,306.0,0.0,0.0,1.0,0.0,0.0,-1.0,27.94,0.0,0.0,39.0,1.5015,138,0.0
86,2018-11-15,1.0976,41.0,7.64,432.0,0.0,0.0,0.0,0.0,2.0,2.0,30.56,0.0,2.0,45.0,1.8944,151,0.0
87,2018-11-16,1.0694,72.0,8.45,805.0,0.0,0.0,0.0,0.0,4.0,4.0,33.7,0.0,4.0,77.0,3.5756,167,0.0
88,2018-11-17,1.0952,84.0,8.02,898.0,0.0,1.0,1.0,0.0,2.0,2.0,28.03,0.0,2.0,92.0,3.5533,139,0.0
89,2018-11-18,1.1017,59.0,7.5,627.0,0.0,0.0,0.0,0.0,1.0,1.0,27.95,0.0,1.0,65.0,2.5035,138,0.0
90,2018-11-19,1.0294,34.0,4.61,521.0,0.0,0.0,0.0,0.0,0.0,2.0,33.63,0.0,0.0,35.0,1.6217,166,0.0
91,2018-11-20,1.037,54.0,7.65,588.0,1.0,0.0,0.0,0.0,3.0,2.0,25.81,0.0,3.0,56.0,1.9916,128,0.0
92,2018-11-21,1.0714,56.0,8.89,506.0,0.0,0.0,0.0,0.0,1.0,2.0,40.19,0.0,1.0,60.0,3.3227,199,0.0
93,2018-11-22,1.2245,49.0,7.14,532.0,0.0,0.0,0.0,0.0,1.0,1.0,30.1,0.0,1.0,60.0,2.4884,149,0.0
94,2018-11-23,1.0282,71.0,9.08,650.0,0.0,0.0,0.0,1.0,2.0,1.0,31.98,0.0,1.0,73.0,3.2169,158,0.0
95,2018-11-24,1.069,377.0,16.44,2111.0,1.0,1.0,0.0,0.0,14.0,7.0,35.33,0.0,14.0,403.0,19.5348,174,0.0
96,2018-11-25,1.1033,571.0,21.82,2388.0,9.0,1.0,6.0,1.0,25.0,22.0,29.33,0.0,24.0,630.0,25.4548,145,0.0
97,2018-11-26,1.1238,412.0,16.49,2311.0,3.0,1.0,3.0,2.0,19.0,13.0,28.51,0.0,17.0,463.0,18.0984,140,0.0
98,2018-11-27,1.1244,579.0,20.12,2629.0,8.0,0.0,0.0,2.0,17.0,16.0,29.47,0.0,15.0,651.0,26.4348,146,0.0
99,2018-11-28,1.1465,396.0,16.87,2164.0,6.0,0.0,0.0,2.0,14.0,17.0,29.56,0.0,12.0,454.0,18.4213,146,0.0
100,2018-11-29,1.5131,421.0,16.87,3041.0,21.0,1.0,4.0,1.0,11.0,27.0,33.8,1.0,10.0,637.0,24.4325,138,0.0
101,2018-11-30,1.6405,242.0,13.97,2133.0,5.0,0.0,1.0,2.0,9.0,13.0,26.84,0.0,7.0,397.0,11.94,108,0.0
102,2018-12-01,1.449,245.0,12.94,2071.0,10.0,0.0,1.0,3.0,9.0,9.0,31.34,0.0,6.0,355.0,13.1206,133,0.0
103,2018-12-02,1.5029,171.0,11.63,1643.0,1.0,0.0,1.0,0.0,4.0,3.0,29.0,0.0,4.0,257.0,8.7435,122,0.0
104,2018-12-03,1.3636,121.0,11.97,1078.0,2.0,0.0,0.0,0.0,2.0,3.0,29.15,0.0,2.0,165.0,5.8076,126,0.0
105,2018-12-04,1.3651,126.0,12.08,1151.0,2.0,0.0,0.0,1.0,7.0,4.0,26.37,0.0,6.0,172.0,5.3367,111,0.0
106,2018-12-05,1.3235,102.0,9.94,1076.0,2.0,0.0,0.0,0.0,6.0,3.0,26.75,0.0,6.0,135.0,4.4805,119,0.0
107,2018-12-06,1.354,113.0,11.18,1163.0,0.0,0.0,0.0,0.0,7.0,2.0,25.67,0.0,7.0,153.0,4.8291,113,0.0
108,2018-12-07,1.35,100.0,10.68,1086.0,1.0,0.0,0.0,0.0,4.0,3.0,26.66,0.0,4.0,135.0,4.4643,119,0.0
109,2018-12-08,1.4222,90.0,8.74,1178.0,6.0,0.0,0.0,1.0,3.0,4.0,24.16,0.0,2.0,128.0,3.6541,102,0.0
110,2018-12-09,1.4,110.0,11.52,1120.0,0.0,0.0,0.0,0.0,2.0,2.0,20.63,0.0,2.0,154.0,3.8839,90,0.0
111,2018-12-10,1.5254,118.0,12.87,1088.0,1.0,1.0,0.0,0.0,3.0,1.0,28.37,0.0,3.0,180.0,6.0528,121,0.0
112,2018-12-11,1.4492,118.0,13.25,1087.0,1.0,0.0,0.0,0.0,5.0,4.0,31.11,0.0,5.0,171.0,6.1785,130,0.0
113,2018-12-12,1.4615,117.0,12.39,1122.0,1.0,0.0,0.0,0.0,3.0,4.0,29.05,0.0,3.0,171.0,5.8023,122,0.0
114,2018-12-13,1.4815,135.0,14.15,1081.0,2.0,1.0,0.0,0.0,5.0,2.0,23.96,0.0,5.0,200.0,5.5872,100,0.0
115,2018-12-14,1.4298,121.0,13.37,1047.0,0.0,0.0,1.0,0.0,4.0,4.0,24.11,0.0,4.0,173.0,4.8834,101,0.0
116,2018-12-15,1.4958,119.0,11.07,1093.0,1.0,0.0,0.0,1.0,8.0,2.0,23.98,0.0,7.0,178.0,5.1086,103,0.0
117,2018-12-16,1.4040000000000001,99.0,9.16,1168.0,0.0,0.0,0.0,1.0,2.0,7.0,29.0,0.0,1.0,139.0,4.6525,120,0.0
118,2018-12-17,1.2258,93.0,11.38,852.0,3.0,0.0,0.0,0.0,3.0,3.0,26.48,0.0,3.0,114.0,3.748,118,0.0
119,2018-12-18,1.2692,78.0,12.46,658.0,1.0,0.0,0.0,0.0,1.0,2.0,23.1,0.0,1.0,99.0,2.8059,102,0.0
120,2018-12-19,1.2373,59.0,10.84,572.0,0.0,1.0,0.0,1.0,2.0,1.0,24.04,0.0,1.0,73.0,2.2167,109,0.0
121,2018-12-20,1.2857,49.0,10.19,540.0,1.0,0.0,0.0,0.0,1.0,3.0,20.56,0.0,1.0,63.0,1.6130000000000002,92,0.0
122,2018-12-21,1.3455,55.0,9.64,560.0,0.0,0.0,0.0,0.0,3.0,2.0,19.77,0.0,3.0,74.0,1.7915,87,0.0
123,2018-12-22,1.2653,49.0,8.46,579.0,1.0,0.0,1.0,0.0,0.0,0.0,23.09,0.0,0.0,62.0,1.7797,103,0.0
124,2018-12-23,1.486,107.0,9.94,1247.0,8.0,0.0,0.0,1.0,2.0,13.0,27.45,1.0,1.0,159.0,5.7303,129,0.0
125,2018-12-24,1.4669999999999999,197.0,11.8,1771.0,10.0,0.0,2.0,1.0,1.0,29.0,30.64,0.0,0.0,289.0,11.8508,147,0.0
126,2018-12-25,1.3768,138.0,8.75,1520.0,6.0,1.0,0.0,0.0,5.0,14.0,25.18,0.0,5.0,190.0,6.3975,121,0.0
127,2018-12-26,1.4829,205.0,10.37,1977.0,3.0,0.0,0.0,3.0,7.0,8.0,24.41,0.0,4.0,304.0,9.7399,115,0.0
128,2018-12-27,1.5,148.0,10.09,1694.0,1.0,1.0,0.0,0.0,5.0,6.0,23.54,0.0,5.0,222.0,6.9831,113,0.0
129,2018-12-28,1.5333,150.0,10.88,1618.0,1.0,0.0,0.0,0.0,4.0,3.0,20.76,0.0,4.0,230.0,6.4347,100,0.0
130,2018-12-29,1.5287,244.0,11.42,2268.0,7.0,1.0,0.0,0.0,4.0,7.0,22.94,0.0,4.0,373.0,11.4606,110,0.0
131,2018-12-30,1.5882,221.0,11.06,2360.0,2.0,0.0,1.0,1.0,13.0,14.0,23.8,0.0,12.0,351.0,11.1318,114,0.0
132,2019-01-01,1.4639,263.0,10.18,2534.0,8.0,0.0,0.0,0.0,6.0,23.0,19.9,1.0,6.0,385.0,12.6678,118,0.0
133,2019-01-02,1.6851,362.0,10.81,4081.0,10.0,1.0,1.0,1.0,6.0,19.0,20.94,0.0,5.0,610.0,27.3475,161,0.0
134,2019-01-03,1.7042,409.0,11.49,4395.0,6.0,2.0,0.0,0.0,21.0,29.0,18.7,0.0,21.0,697.0,26.0088,134,0.0
135,2019-01-04,1.712,368.0,12.22,3774.0,8.0,0.0,2.0,2.0,16.0,17.0,19.58,0.0,14.0,630.0,26.2028,149,0.0
136,2019-01-05,1.6991,575.0,12.97,5711.0,2.0,1.0,1.0,0.0,22.0,24.0,18.89,0.0,22.0,977.0,39.8792,146,0.0
137,2019-01-06,1.6540000000000001,604.0,13.67,5318.0,3.0,2.0,0.0,1.0,21.0,19.0,17.25,0.0,20.0,999.0,35.2706,127,0.0
138,2019-01-07,1.7019,624.0,12.5,5705.0,6.0,2.0,1.0,7.0,20.0,33.0,17.67,1.0,13.0,1062.0,38.8084,131,0.0
139,2019-01-08,1.7044,1394.0,12.9,12996.0,15.0,2.0,4.0,1.0,45.0,75.0,19.2,0.0,44.0,2376.0,81.2545,123,0.0
140,2019-01-09,1.6848,1304.0,13.15,13000.0,12.0,0.0,3.0,4.0,43.0,76.0,19.76,0.0,39.0,2197.0,79.1681,129,0.0
141,2019-01-10,1.6133,905.0,11.5,9978.0,3.0,1.0,0.0,0.0,19.0,44.0,19.76,0.0,19.0,1460.0,51.7504,127,0.0
142,2019-01-11,1.6181,995.0,12.77,10128.0,9.0,3.0,1.0,2.0,23.0,43.0,22.15,0.0,21.0,1610.0,63.03,140,0.0
143,2019-01-12,1.7276,1560.0,14.37,15311.0,13.0,10.0,3.0,1.0,63.0,102.0,24.35,0.0,62.0,2695.0,116.1337,155,0.0
144,2019-01-13,1.7211,3206.0,14.22,31949.0,36.0,17.0,5.0,9.0,140.0,182.0,23.92,0.0,131.0,5518.0,236.3784,154,0.0
145,2019-01-14,1.6586,6881.0,14.72,62213.0,63.0,28.0,17.0,56.0,246.0,478.0,24.97,1.0,190.0,11413.0,486.7209,153,0.0
146,2019-01-15,1.6563,8514.0,12.66,88532.0,91.0,31.0,18.0,12.0,246.0,537.0,25.89,0.0,234.0,14102.0,604.1679,154,0.0
147,2019-01-16,1.7152,20910.0,14.43,198774.0,102.0,99.0,67.0,33.0,552.0,1073.0,25.33,0.0,519.0,35865.0,1537.5677,154,0.0
148,2019-01-17,1.6365,28025.0,12.95,276308.0,145.0,66.0,73.0,41.0,709.0,1260.0,23.08,0.0,668.0,45862.0,1762.7948,138,0.0
149,2019-01-18,1.5772,24234.0,11.98,243750.0,89.0,51.0,48.0,32.0,525.0,1034.0,22.34,0.0,493.0,38222.0,1391.7898,131,0.0
150,2019-01-19,1.5522,22805.0,11.48,236438.0,68.0,54.0,41.0,44.0,483.0,799.0,22.76,0.0,439.0,35397.0,1296.1232,131,0.0
151,2019-01-20,1.5021,12941.0,10.68,138946.0,67.0,31.0,22.0,22.0,249.0,518.0,23.96,1.0,227.0,19439.0,717.4992,132,0.0
152,2019-01-21,1.4601,11335.0,10.05,125273.0,95.0,39.0,16.0,19.0,214.0,626.0,29.89,0.0,195.0,16550.0,611.9717,133,0.0
153,2019-01-22,1.5346,7245.0,8.7,95419.0,304.0,20.0,13.0,12.0,226.0,378.0,25.55,0.0,214.0,11118.0,400.827,129,0.0
154,2019-01-23,1.6029,3946.0,8.03,58502.0,33.0,7.0,6.0,9.0,112.0,151.0,27.11,0.0,103.0,6325.0,227.9962,129,0.765
155,2019-01-24,1.4402,3480.0,8.39,44674.0,92.0,19.0,1.0,12.0,84.0,341.0,32.45,1.0,72.0,5012.0,220.2557,158,1.89
156,2019-01-25,1.3421,6273.0,8.46,77105.0,114.0,55.0,5.0,14.0,99.0,626.0,36.63,0.0,85.0,8419.0,399.5677,170,3.09
157,2019-01-26,1.4654,6235.0,7.72,91991.0,74.0,41.0,4.0,19.0,148.0,408.0,32.22,0.0,129.0,9137.0,393.5285,155,2.873
158,2019-01-27,1.5735,2523.0,7.56,39856.0,13.0,7.0,1.0,8.0,77.0,142.0,27.57,0.0,69.0,3970.0,151.5491,137,1.17
159,2019-01-28,1.5442,2091.0,7.11,34494.0,12.0,13.0,2.0,6.0,64.0,91.0,27.54,0.0,58.0,3229.0,124.8178,139,0.8420000000000001
160,2019-01-29,1.6337,2181.0,7.19,36756.0,25.0,3.0,2.0,11.0,72.0,162.0,27.57,1.0,61.0,3563.0,139.6889,141,0.992
161,2019-01-30,1.3393,11065.0,8.64,134165.0,138.0,19.0,8.0,18.0,174.0,779.0,40.45,0.0,156.0,14819.0,657.3504,159,6.685
162,2019-01-31,1.4069999999999998,12866.0,7.62,187599.0,39.0,25.0,20.0,20.0,239.0,475.0,35.01,0.0,219.0,18103.0,712.8374,141,5.6370000000000005
163,2019-02-01,1.494,5721.0,7.34,87398.0,19.0,12.0,9.0,11.0,140.0,207.0,29.58,0.0,129.0,8547.0,322.6796,135,2.65
164,2019-02-02,1.5374,7892.0,7.57,119287.0,1336.0,25.0,7.0,28.0,147.0,448.0,10.95,1.0,119.0,12133.0,705.7747,209,4.676
165,2019-02-03,1.5819,5269.0,7.77,78486.0,28.0,16.0,5.0,9.0,119.0,228.0,13.99,0.0,110.0,8335.0,310.1862,133,4.055
166,2019-02-04,1.517,4466.0,7.35,64749.0,13.0,5.0,4.0,8.0,87.0,167.0,16.49,0.0,79.0,6775.0,237.8702,126,2.985
167,2019-02-05,1.5086,5419.0,8.05,71817.0,72.0,16.0,4.0,6.0,71.0,456.0,24.04,1.0,65.0,8175.0,306.18,134,2.8560000000000003
168,2019-02-06,1.4916,3969.0,7.73,54696.0,31.0,9.0,6.0,12.0,67.0,209.0,20.74,0.0,55.0,5920.0,218.2732,132,2.215
169,2019-02-07,1.5462,5895.0,7.62,85238.0,118.0,17.0,4.0,14.0,117.0,506.0,27.68,1.0,103.0,9115.0,365.6517,144,3.858
170,2019-02-08,1.5577,4316.0,5.92,82553.0,20.0,5.0,10.0,9.0,74.0,155.0,23.23,0.0,65.0,6723.0,237.572,127,1.9080000000000001
171,2019-02-09,1.6293,2587.0,6.57,45276.0,26.0,2.0,2.0,7.0,65.0,111.0,21.2,0.0,58.0,4215.0,151.1926,129,1.6569999999999998
172,2019-02-10,1.7038,2910.0,7.39,45770.0,17.0,5.0,4.0,6.0,76.0,141.0,18.81,0.0,70.0,4958.0,157.4406,114,1.839
173,2019-02-11,1.642,2863.0,7.74,41221.0,11.0,7.0,1.0,13.0,70.0,122.0,20.42,1.0,57.0,4701.0,149.6594,114,1.94
174,2019-02-12,1.445,4052.0,6.99,60082.0,65.0,11.0,3.0,14.0,76.0,304.0,29.01,0.0,62.0,5855.0,246.5174,151,2.191
175,2019-02-13,1.5427,1828.0,6.74,30143.0,19.0,2.0,5.0,4.0,37.0,72.0,23.52,0.0,33.0,2820.0,105.6886,134,1.105
176,2019-02-14,1.5979,1527.0,6.78,26338.0,16.0,4.0,1.0,3.0,44.0,92.0,22.45,1.0,41.0,2440.0,97.3526,143,1.048
